,name,carmodel,price,location,status,mfg,interiorColor,exteriorColor,gearbox,kilometer,link,note
57468,MITSUBISHI,XPANDER,478000000,THANH HÓA,CŨ,2020,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-mitsubishi-xpander-1.5-at-2020-4061294,price!!!
57469,TOYOTA,ZACE,105000000,HƯNG YÊN,CŨ,2002,GHI,XANH,SỐ TAY,0,https://bonbanh.com/xe-toyota-zace-gl-2002-4061334,price!!!
57474,KIA,MORNING,249000000,CẦN THƠ,CŨ,2011,-,BẠC,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-morning-1.0-at-2011-4061335,price!!!
57476,KIA,CERATO,499000000,QUẢNG NINH,MỚI,2021,ĐEN,VÀNG,SỐ TAY,0,https://bonbanh.com/xe-kia-cerato-1.6-mt-2021-2244261,price!!!
57479,TOYOTA,HIACE,27000000,HƯNG YÊN,CŨ,2001,GHI,XANH,SỐ TAY,30000,https://bonbanh.com/xe-toyota-hiace-2.0-2001-4061876,price!!!
57480,TOYOTA,VIOS,190000000,SƠN LA,CŨ,2011,-,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5mt-2011-4061902,price!!!
57490,FORD,FIESTA,296000000,,CŨ,2015,,,TỰ ĐỘNG,6000,https://xe.chotot.com/mua-ban-oto-thanh-pho-chi-linh-hai-duong/88148640.htm,price!!!
57492,FORD,RANGER,576000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-tay-ho-ha-noi/89506749.htm,price!!!
57503,DAEWOO,LACETTI,165000000,HÀ NỘI,CŨ,2010,KEM,ĐEN,SỐ TAY,115000,https://bonbanh.com/xe-daewoo-lacetti-ex-2010-4061797,price!!!
57521,VINFAST,LUX,1271600000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/89507059.htm,price!!!
57524,FORD,RANGER,650000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-bac-lieu-bac-lieu/89507171.htm,price!!!
57525,KIA,K3,3000000000,,CŨ,2013,,,TỰ ĐỘNG,74000,https://xe.chotot.com/mua-ban-oto-quan-9-tp-ho-chi-minh/89507268.htm,price!!!
57527,FORD,EVEREST,499000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-11-tp-ho-chi-minh/89507448.htm,price!!!
57538,CHEVROLET,VIVANT,108000000,HÀ TĨNH,CŨ,2008,VÀNG,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-vivant-cdx-mt-2008-4061427,price!!!
57551,TOYOTA,COROLLA,65000000,,CŨ,1992,,,SỐ SÀN,300,https://xe.chotot.com/mua-ban-oto-quan-lien-chieu-da-nang/89509041.htm,price!!!
57552,KIA,MORNING,179000000,,CŨ,2014,,,SỐ SÀN,12000,https://xe.chotot.com/mua-ban-oto-thanh-pho-chi-linh-hai-duong/88077504.htm,price!!!
57567,FORD,RANGER,615000000,HÀ NỘI,MỚI,2021,-,GHI,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-4062012,price!!!
57570,FORD,RANGER,630000000,HÀ NỘI,MỚI,2021,-,CÁT,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2021-4062118,price!!!
57572,VINAXUKI,KHÁC,35000000,NINH BÌNH,CŨ,2008,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-vinaxuki-khac--2008-4063279,price!!!
57573,FORD,RANGER,605000000,HÀ NỘI,CŨ,2018,NHIỀU MÀU,GHI,TỰ ĐỘNG,70000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2018-4063278,price!!!
57580,HYUNDAI,I10,314000000,HÀ NỘI,MỚI,2021,KEM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.2-mt-base-2021-3772599,price!!!
57591,TOYOTA,VIOS,175000000,HÀ NỘI,CŨ,2011,-,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5mt-2011-4061670,price!!!
57598,KIA,MORNING,239000000,,CŨ,2018,,,SỐ SÀN,4000,https://xe.chotot.com/mua-ban-oto-huyen-tam-dao-vinh-phuc/89509413.htm,price!!!
57599,MAZDA,5,472000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-son-tra-da-nang/89509517.htm,price!!!
57600,KIA,MORNING,130000000,,CŨ,2010,,,SỐ SÀN,130000,https://xe.chotot.com/mua-ban-oto-thi-xa-kinh-mon-hai-duong/89407523.htm,price!!!
57610,VINFAST,LUX A 2.0,681000000,HÀ NỘI,MỚI,2021,ĐEN,NÂU,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_a_2.0-2.0-at-2021-3876152,price!!!
57611,KIA,MORNING,235000000,ĐỒNG NAI,CŨ,2018,XÁM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2018-4061667,price!!!
57612,VINFAST,LUX A 2.0,681000000,HÀ NỘI,MỚI,2021,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_a_2.0-2.0-at-2021-3868414,price!!!
57615,KIA,MORNING,155000000,BẮC NINH,CŨ,2010,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.0-mt-2010-4061659,price!!!
57617,VINFAST,LUX A 2.0,748000000,HÀ NỘI,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_a_2.0-plus-2.0-at-2021-3827605,price!!!
57622,HYUNDAI,AVANTE,260000000,BẮC GIANG,CŨ,2013,XÁM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-avante-1.6-mt-2013-4061711,price!!!
57625,FORD,RANGER,613000000,HÀ NỘI,CŨ,2019,GHI,TRẮNG,TỰ ĐỘNG,30000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2019-3877984,price!!!
57634,MERCEDES BENZ,DÒNG KHÁC,79000000,,CŨ,2005,,,TỰ ĐỘNG,64,https://xe.chotot.com/mua-ban-oto-thanh-pho-soc-trang-soc-trang/89510781.htm,price!!!
57651,MERCEDES BENZ,E CLASS,2670000000,HÀ NỘI,CŨ,2020,NÂU,TRẮNG,TỰ ĐỘNG,7900,https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2020-4062692,price!!!
57661,TOYOTA,ZACE,99000000,HÀ NỘI,CŨ,2001,GHI,XANH,SỐ TAY,0,https://bonbanh.com/xe-toyota-zace-gl-2001-4062397,price!!!
57663,MERCEDES BENZ,S CLASS,4680000000,HÀ NỘI,CŨ,2016,KEM,NÂU,TỰ ĐỘNG,46000,https://bonbanh.com/xe-mercedes_benz-s_class-maybach-s400-2016-3892362,price!!!
57667,DAEWOO,LACETTI,145000000,HÀ NỘI,CŨ,2009,ĐEN,ĐEN,SỐ TAY,14000,https://bonbanh.com/xe-daewoo-lacetti-ex-2009-4062506,price!!!
57669,FORD,RANGER,590000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-3-tp-ho-chi-minh/88759783.htm,price!!!
57678,ISUZU,ASCENDER,398000000,,CŨ,2017,,,SỐ SÀN,30000,https://xe.chotot.com/mua-ban-oto-huyen-binh-luc-ha-nam/89512013.htm,model not in brand
57681,VINFAST,LUX,220000000,,CŨ,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-9-tp-ho-chi-minh/89512390.htm,price!!!
57688,TOYOTA,INNOVA,180000000,BẮC GIANG,CŨ,2007,TRẮNG,XANH,SỐ TAY,160000,https://bonbanh.com/xe-toyota-innova-j-2007-4061916,price!!!
57702,KIA,FORTE,248000000,ĐÀ NẴNG,CŨ,2009,NHIỀU MÀU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-forte-1.6-mt-2009-4062016,price!!!
57706,DAEWOO,MATIZ,190000000,,CŨ,2010,,,TỰ ĐỘNG,170000,https://xe.chotot.com/mua-ban-oto-thi-xa-di-an-binh-duong/89512400.htm,price!!!
57713,FORD,RANGER,745000000,,CŨ,2017,,,TỰ ĐỘNG,60000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/88174679.htm,price!!!
57733,NISSAN,ALMERA,429000000,HÀ NỘI,MỚI,2021,ĐEN,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-nissan-almera-1.0-mt-2021-4062838,price!!!
57735,CHEVROLET,SPARK,155000000,THANH HÓA,CŨ,2014,NHIỀU MÀU,BẠC,SỐ TAY,100000,https://bonbanh.com/xe-chevrolet-spark-ls-1.0-mt-2014-4061390,price!!!
57737,DAEWOO,MATIZ,98000000,AN GIANG,CŨ,2003,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2003-4062138,price!!!
57738,TOYOTA,VIOS,374000000,ĐỒNG THÁP,CŨ,2019,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5e-mt-2019-4062162,price!!!
57740,DAEWOO,LACETTI,145000000,QUẢNG NGÃI,CŨ,2009,NHIỀU MÀU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-2009-4062176,price!!!
57742,KIA,FORTE,268000000,BẮC GIANG,CŨ,2011,VÀNG,VÀNG,SỐ TAY,150000,https://bonbanh.com/xe-kia-forte-ex-1.6-mt-2011-4062171,price!!!
57747,CHEVROLET,SPARK,150000000,,CŨ,2014,,,SỐ SÀN,58466,https://xe.chotot.com/mua-ban-oto-huyen-lam-ha-lam-dong/89086535.htm,price!!!
57749,KIA,MORNING,118000000,,CŨ,2011,,,SỐ SÀN,200000,https://xe.chotot.com/mua-ban-oto-huyen-ninh-son-ninh-thuan/89515308.htm,price!!!
57750,VINFAST,LUX,160000000,,CŨ,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-9-tp-ho-chi-minh/89512497.htm,price!!!
57754,DAEWOO,MATIZ,125000000,,CŨ,2006,,,TỰ ĐỘNG,13000,https://xe.chotot.com/mua-ban-oto-thanh-pho-ben-tre-ben-tre/88987614.htm,price!!!
57758,TOYOTA,VIOS,366000000,ĐỒNG THÁP,CŨ,2019,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5e-mt-2019-4062169,price!!!
57762,FORD,RANGER,580000000,HÀ NỘI,MỚI,2021,-,ĐỎ,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2021-4062137,price!!!
57763,HYUNDAI,I10,318000000,HẢI PHÒNG,CŨ,2016,KEM,TRẮNG,TỰ ĐỘNG,43000,https://bonbanh.com/xe-hyundai-i10-grand-1.0-at-2016-4062087,price!!!
57771,HYUNDAI,ACCENT,372000000,,CŨ,2019,,,SỐ SÀN,60000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/89512803.htm,price!!!
57789,MERCEDES BENZ,GLC,1410000000,HỒ CHÍ MINH,CŨ,2018,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-glc-200-2018-4062982,price!!!
57792,THACO,OLLIN,235000000,THANH HÓA,CŨ,2016,ĐEN,XANH,SỐ TAY,0,https://bonbanh.com/xe-thaco-ollin--2016-4063053,price!!!
57796,KIA,MORNING,184000000,HÀ NỘI,CŨ,2016,NHIỀU MÀU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-2016-4063183,price!!!
57806,MERCEDES BENZ,SPRINTER,5000000,,CŨ,2009,,,SỐ SÀN,200000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89513981.htm,price!!!
57809,KIA,MORNING,222222222,,CŨ,2009,,,TỰ ĐỘNG,111111,https://xe.chotot.com/mua-ban-oto-huyen-thach-that-ha-noi/89516271.htm,price!!!
57834,CHEVROLET,SPARK,102000000,HÀ NỘI,CŨ,2014,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-spark-lite-van-0.8-mt-2014-4062928,price!!!
57836,DAEWOO,LANOS,74000000,CẦN THƠ,CŨ,2003,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lanos-sx-2003-4062902,price!!!
57839,TOYOTA,VIOS,220000000,ĐỒNG NAI,CŨ,2013,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5mt-2013-4062940,price!!!
57840,KIA,FORTE,250000000,GIA LAI,CŨ,2011,ĐEN,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-kia-forte-ex-1.6-mt-2011-4063060,price!!!
57853,TOYOTA,COROLLA,76000000,PHÚ THỌ,CŨ,2000,GHI,TRẮNG,SỐ TAY,35000,https://bonbanh.com/xe-toyota-corolla-xl-1.3-mt-2000-4062767,price!!!
57854,TOYOTA,FORTUNER,959000000,,CŨ,2012,,,TỰ ĐỘNG,48000,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/88304212.htm,price!!!
57855,HÃNG KHÁC,DÒNG KHÁC,13000000,,CŨ,2017,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-thi-xa-ky-anh-ha-tinh/89517001.htm,price!!!
57863,TOYOTA,INNOVA,175000000,,CŨ,2007,,,SỐ SÀN,12345,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/89518087.htm,price!!!
57866,CHEVROLET,LACETTI,140000000,,CŨ,2009,,,SỐ SÀN,160000,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/89449445.htm,price!!!
57873,KIA,SORENTO,999000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-phu-nhuan-tp-ho-chi-minh/87843079.htm,price!!!
57892,HONDA,CITY,15000000,,CŨ,2019,,,TỰ ĐỘNG,60000,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/89486197.htm,price!!!
57895,TOYOTA,COROLLA ALTIS,5550000,,CŨ,2015,,,TỰ ĐỘNG,55000,https://xe.chotot.com/mua-ban-oto-huyen-soc-son-ha-noi/89486225.htm,price!!!
57900,MITSUBISHI,MIRAGE,200,,CŨ,2015,,,SỐ SÀN,10000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/89486582.htm,price!!!
57908,TOYOTA,INNOVA,180000000,,CŨ,2008,,,SỐ SÀN,125000,https://xe.chotot.com/mua-ban-oto-thi-xa-phuoc-long-binh-phuoc/89484348.htm,price!!!
57916,FORD,RANGER,630000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/88113651.htm,price!!!
57922,HONDA,CIVIC,237000000,,CŨ,2010,,,SỐ SÀN,90000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-nghe-an/89350778.htm,price!!!
57926,FORD,RANGER,630000000,,CŨ,2019,,,SỐ SÀN,85000,https://xe.chotot.com/mua-ban-oto-thanh-pho-rach-gia-kien-giang/89485865.htm,price!!!
57927,HYUNDAI,ACCENT,386000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-dau-mot-binh-duong/88942411.htm,price!!!
57934,TOYOTA,CAMRY,495000000,,CŨ,2021,,,TỰ ĐỘNG,97000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/88104850.htm,price!!!
57935,TOYOTA,INNOVA,158000000,,CŨ,2006,,,SỐ SÀN,100000,https://xe.chotot.com/mua-ban-oto-huyen-thuy-nguyen-hai-phong/89491761.htm,price!!!
57944,MITSUBISHI,XPANDER,485000000,,CŨ,2020,,,SỐ SÀN,39000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/89426662.htm,price!!!
57956,HYUNDAI,ELANTRA,425000000,,CŨ,2018,,,SỐ SÀN,60115,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/88307860.htm,price!!!
57957,FORD,MONDEO,155,,CŨ,2004,,,TỰ ĐỘNG,260000,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/89487817.htm,price!!!
57960,BMW,7 SERIES,6289000000,HÀ NỘI,MỚI,2021,NÂU,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-bmw-7_series-740li-2021-4063104,price!!!
57964,HYUNDAI,KHÁC,34000000,NGHỆ AN,CŨ,1997,XÁM,XANH,SỐ TAY,0,https://bonbanh.com/xe-hyundai-khac--1997-4063145,price!!!
57967,TOYOTA,INNOVA,225000000,HÀ NỘI,CŨ,2008,NÂU,BẠC,SỐ TAY,150000,https://bonbanh.com/xe-toyota-innova-g-2008-4010648,price!!!
57972,DAEWOO,MATIZ,50000000,,CŨ,2007,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-huyen-thach-that-ha-noi/89488161.htm,price!!!
57987,MITSUBISHI,ATTRAGE,356000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-cam-le-da-nang/89101733.htm,price!!!
57991,HYUNDAI,KONA,135000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/80008246.htm,price!!!
57992,CHEVROLET,CAPTIVA,190000000,,CŨ,2008,,,TỰ ĐỘNG,89825,https://xe.chotot.com/mua-ban-oto-huyen-thuong-tin-ha-noi/89495247.htm,price!!!
58002,HYUNDAI,ACCENT,394000000,HỒ CHÍ MINH,MỚI,2021,MÀU KHÁC,BẠC,SỐ TAY,0,https://bonbanh.com/xe-hyundai-accent-1.4-mt-tieu-chuan-2021-4057579,price!!!
58006,FORD,FOCUS,310000000,HẢI DƯƠNG,CŨ,2009,XÁM,BẠC,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-focus-diesel-2.0-at-2009-4058253,price!!!
58013,HÃNG KHÁC,DÒNG KHÁC,60000000,,CŨ,2010,,,SỐ SÀN,111111,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/89441008.htm,price!!!
58015,KIA,MORNING,304000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/88676075.htm,price!!!
58023,MERCEDES BENZ,MB,185000000,THỪA THIÊN HUẾ,CŨ,2003,KEM,ĐEN,SỐ TAY,110000,https://bonbanh.com/xe-mercedes_benz-mb-100-2003-4058002,price!!!
58031,TOYOTA,VIOS,275000000,VĨNH PHÚC,CŨ,2010,CÁT,BẠC,SỐ TAY,200,https://bonbanh.com/xe-toyota-vios-1.5e-2010-4058091,price!!!
58036,TOYOTA,VIOS,179000000,QUẢNG BÌNH,CŨ,2010,VÀNG,VÀNG,SỐ TAY,61000,https://bonbanh.com/xe-toyota-vios-limo-2010-4058097,price!!!
58056,MERCEDES BENZ,C CLASS,1300000000,,CŨ,2017,,,TỰ ĐỘNG,30000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/89084453.htm,price!!!
58057,HYUNDAI,GRAND I10,380000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89496604.htm,price!!!
58058,FORD,RANGER,630000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-huyen-dan-phuong-ha-noi/82963279.htm,price!!!
58069,KIA,CARENS,255000000,HÀ NỘI,CŨ,2013,ĐEN,NÂU,SỐ TAY,0,https://bonbanh.com/xe-kia-carens-exmt-2013-4012605,price!!!
58071,DAEWOO,MATIZ,199000000,CẦN THƠ,CŨ,2009,NHIỀU MÀU,BẠC,TỰ ĐỘNG,112345,https://bonbanh.com/xe-daewoo-matiz-groove-1.0-at-2009-4046283,price!!!
58077,TOYOTA,FORTUNER,475000000,ĐÀ NẴNG,CŨ,2014,VÀNG,TRẮNG,TỰ ĐỘNG,80000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2014-4050681,price!!!
58079,VINAXUKI,KHÁC,68000000,HỒ CHÍ MINH,CŨ,2013,NÂU,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-vinaxuki-khac--2013-4058149,price!!!
58083,FORD,MONDEO,225000000,,CŨ,2003,,,TỰ ĐỘNG,111000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vung-tau-ba-ria-vung-tau/89490370.htm,price!!!
58086,HONDA,CITY,5000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/89490009.htm,price!!!
58087,FORD,RANGER,576000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/88852605.htm,price!!!
58095,KIA,MORNING,329000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/89494092.htm,price!!!
58097,CHEVROLET,CRUZE,338000000,HÀ NỘI,CŨ,2018,ĐEN,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-cruze-lt-1.6l-2018-4058921,price!!!
58105,MERCEDES BENZ,GLC,1400000000,HÀ NỘI,CŨ,2018,ĐEN,TRẮNG,TỰ ĐỘNG,52000,https://bonbanh.com/xe-mercedes_benz-glc-200-2018-4058965,price!!!
58115,FORD,RANGER,596000000,TÂY NINH,MỚI,2021,ĐEN,XÁM,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2021-4057802,price!!!
58118,KIA,SORENTO,1139000000,HẢI PHÒNG,CŨ,2021,MÀU KHÁC,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sorento-luxury-2.2-at-2021-3986531,price!!!
58128,HYUNDAI,GRAND I10,410000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89214787.htm,price!!!
58138,MERCEDES BENZ,GLC,1300000000,HỒ CHÍ MINH,CŨ,2017,KEM,ĐEN,TỰ ĐỘNG,45000,https://bonbanh.com/xe-mercedes_benz-glc-250-4matic-2017-4058099,price!!!
58143,KIA,MORNING,134000000,THÁI NGUYÊN,CŨ,2009,NÂU,XANH,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-slx-1.0-mt-2009-4058327,price!!!
58146,KIA,MORNING,158000000,TÂY NINH,CŨ,2014,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-mt-2014-4058409,price!!!
58152,HYUNDAI,ACCENT,278000000,HÀ TĨNH,CŨ,2013,GHI,XÁM,SỐ TAY,0,https://bonbanh.com/xe-hyundai-accent-1.4-mt-2013-4057576,price!!!
58155,FORD,RANGER,565000000,HÀ NỘI,MỚI,2021,ĐEN,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2021-3704487,price!!!
58159,KIA,CERATO,499000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/87383170.htm,price!!!
58169,FORD,EVEREST,255,,CŨ,2007,,,SỐ SÀN,152356,https://xe.chotot.com/mua-ban-oto-huyen-soc-son-ha-noi/89495637.htm,price!!!
58177,DAEWOO,MATIZ,38000000,QUẢNG NGÃI,CŨ,2004,-,TRẮNG,SỐ TAY,80000,https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2004-4058608,price!!!
58199,MERCEDES BENZ,C CLASS,1238000000,,CŨ,2017,,,TỰ ĐỘNG,30000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/89204133.htm,price!!!
58201,FORD,EVEREST,830000000,,CŨ,2019,,,SỐ SÀN,14000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/89148616.htm,price!!!
58204,TOYOTA,VIOS,400000000,,CŨ,2020,,,SỐ SÀN,55000,https://xe.chotot.com/mua-ban-oto-quan-11-tp-ho-chi-minh/89074875.htm,price!!!
58205,TOYOTA,INNOVA,26000000,,CŨ,2019,,,SỐ SÀN,60000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89492655.htm,price!!!
58210,KIA,MORNING,230000000,TIỀN GIANG,CŨ,2018,XÁM,TRẮNG,SỐ TAY,89000,https://bonbanh.com/xe-kia-morning-ex-2018-4058463,price!!!
58211,MAZDA,323,56000000,LÂM ĐỒNG,CŨ,1995,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-mazda-323-1.6-mt-1995-4058471,price!!!
58213,TOYOTA,LAND CRUISER,62000000,HÀ NỘI,CŨ,1990,GHI,GHI,SỐ TAY,257868,https://bonbanh.com/xe-toyota-land_cruiser-4.0-mt-1990-4058771,price!!!
58220,HYUNDAI,SANTAFE,995000000,HÀ NỘI,MỚI,2021,NÂU,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-santafe-tieu-chuan-2.5l-2021-3826809,price!!!
58226,TOYOTA,COROLLA ALTIS,425000000,BẮC GIANG,CŨ,2016,KEM,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-mt-2016-4060525,price!!!
58229,HYUNDAI,GENESIS,767000000,THÁI NGUYÊN,CŨ,2009,ĐEN,ĐEN,TỰ ĐỘNG,67000,https://bonbanh.com/xe-hyundai-genesis-bh380-2009-3992471,price!!!
58240,TOYOTA,CAMRY,369000000,,CŨ,2010,,,TỰ ĐỘNG,80000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/89208522.htm,price!!!
58241,FORD,RANGER,1195000000,,CŨ,2020,,,TỰ ĐỘNG,37000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/89148453.htm,price!!!
58242,KIA,SORENTO,1190000000,,CŨ,2021,,,TỰ ĐỘNG,21000,https://xe.chotot.com/mua-ban-oto-thanh-pho-tan-an-long-an/89493412.htm,price!!!
58244,KIA,MORNING,275000000,THÁI NGUYÊN,CŨ,2014,GHI,TRẮNG,TỰ ĐỘNG,42000,https://bonbanh.com/xe-kia-morning-s-at-2014-4033948,price!!!
58248,HYUNDAI,I10,199000000,ĐỒNG NAI,CŨ,2016,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2016-4059040,price!!!
58249,TOYOTA,VIOS,325000000,HÀ NỘI,CŨ,2009,KEM,ĐEN,TỰ ĐỘNG,29000,https://bonbanh.com/xe-toyota-vios-1.5g-2009-4056250,price!!!
58253,MERCEDES BENZ,S CLASS,2680000000,HÀ NỘI,CŨ,2017,KEM,ĐEN,TỰ ĐỘNG,36000,https://bonbanh.com/xe-mercedes_benz-s_class-s400l-2017-4022305,price!!!
58254,MITSUBISHI,XPANDER,460000000,HÀ NỘI,CŨ,2020,KEM,TRẮNG,SỐ TAY,25000,https://bonbanh.com/xe-mitsubishi-xpander-1.5-mt-2020-4059013,price!!!
58264,HYUNDAI,I10,300000000,THÁI NGUYÊN,CŨ,2020,GHI,TRẮNG,SỐ TAY,9000,https://bonbanh.com/xe-hyundai-i10-grand-1.2-mt-base-2020-4059231,price!!!
58269,NISSAN,ALMERA,99000000,,CŨ,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-tay-ho-ha-noi/89493647.htm,price!!!
