,name,carmodel,price,location,status,mfg,interiorColor,exteriorColor,gearbox,kilometer,link,note
64325,THACO,KHÁC,74000000,ĐÀ NẴNG,CŨ,2008,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-thaco-khac--2008-4008555,price!!!
64331,KIA,CARENS,200000000,ĐĂK LĂK,CŨ,2011,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-carens-lx-1.6-mt-2011-4008575,price!!!
64343,TOYOTA,INNOVA,182000000,ĐĂK LĂK,CŨ,2007,VÀNG,VÀNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-2.0-mt-2007-4008729,price!!!
64346,KIA,CERATO,499000000,QUẢNG NGÃI,MỚI,2021,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-cerato-1.6-mt-2021-2549158,price!!!
64347,NISSAN,GRAND LIVINA,172000000,ĐĂK LĂK,CŨ,2011,VÀNG,XANH,SỐ TAY,0,https://bonbanh.com/xe-nissan-grand_livina-1.8-mt-2011-4008906,price!!!
64350,HYUNDAI,GETZ,124000000,NINH BÌNH,CŨ,2008,GHI,XANH,SỐ TAY,0,https://bonbanh.com/xe-hyundai-getz-1.1-mt-2008-4008899,price!!!
64358,KIA,RIO,268000000,QUẢNG BÌNH,CŨ,2014,KEM,TRẮNG,SỐ TAY,11070,https://bonbanh.com/xe-kia-rio-1.4-mt-2014-4002509,price!!!
64365,CHEVROLET,SPARK,125000000,HÀ NỘI,CŨ,2015,-,ĐỎ,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-spark-lite-van-0.8-mt-2015-4002122,price!!!
64369,KIA,MORNING,170000000,HÀ TĨNH,CŨ,2015,NHIỀU MÀU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2015-4006130,price!!!
64374,KIA,SORENTO,652000000,ĐÀ NẴNG,CŨ,2019,KEM,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sorento-2.4-gat-deluxe-2019-4003064,price!!!
64382,THACO,KHÁC,64000000,QUẢNG NINH,CŨ,2007,GHI,XANH,SỐ TAY,0,https://bonbanh.com/xe-thaco-khac-1t25-2007-4006259,price!!!
64383,TOYOTA,CAMRY,442000000,THANH HÓA,CŨ,2010,KEM,BẠC,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-camry-2.4g-2010-4002921,price!!!
64401,KIA,MORNING,250000000,HẢI PHÒNG,CŨ,2011,ĐEN,VÀNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-morning-1.0-at-2011-4006243,price!!!
64402,KIA,MORNING,248000000,HÀ NỘI,CŨ,2011,ĐEN,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-morning-1.0-at-2011-4002947,price!!!
64407,MITSUBISHI,ATTRAGE,315000000,HÀ NỘI,CŨ,2020,GHI,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-attrage-1.2-mt-2020-4006258,price!!!
64409,DAEWOO,LACETTI,140000000,BẮC GIANG,CŨ,2010,XÁM,VÀNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-2010-4002286,price!!!
64411,TOYOTA,VIOS,182000000,HÀ TĨNH,CŨ,2010,VÀNG,VÀNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5-mt-2010-4006234,price!!!
64423,TOYOTA,INNOVA,178000000,HÀ NỘI,CŨ,2008,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-j-2008-4006263,price!!!
64427,TOYOTA,COROLLA ALTIS,118000000,HÀ NỘI,CŨ,2003,ĐEN,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-toyota-corolla_altis-1.3j-mt-2003-4006305,price!!!
64433,HYUNDAI,ACCENT,350000000,HỒ CHÍ MINH,CŨ,2019,NHIỀU MÀU,BẠC,SỐ TAY,75000,https://bonbanh.com/xe-hyundai-accent-1.4-mt-base-2019-4006176,price!!!
64437,MITSUBISHI,XPANDER,458000000,HỒ CHÍ MINH,CŨ,2021,NHIỀU MÀU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-xpander-1.5-mt-2021-4002111,price!!!
64438,FORD,FOCUS,185000000,HÀ NỘI,CŨ,2006,GHI,BẠC,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-focus-1.8-at-2006-4002130,price!!!
64441,CHEVROLET,SPARK,60000000,HÀ NỘI,CŨ,2011,NÂU,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-spark-van-0.8-mt-2011-4002137,price!!!
64443,TOYOTA,HIACE,54000000,VĨNH PHÚC,CŨ,2003,XÁM,XANH,SỐ TAY,0,https://bonbanh.com/xe-toyota-hiace-super-wagon-2.4-2003-4002174,price!!!
64446,MITSUBISHI,JOLIE,94000000,BẮC GIANG,CŨ,2004,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-jolie-ss-2004-4002164,price!!!
64462,CHEVROLET,SPARK,82000000,LẠNG SƠN,CŨ,2011,XÁM,BẠC,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-spark-lt-0.8-mt-2011-4005766,price!!!
64466,KIA,MORNING,275000000,HỒ CHÍ MINH,CŨ,2020,GHI,BẠC,SỐ TAY,6000,https://bonbanh.com/xe-kia-morning-mt-2020-4005722,price!!!
64471,KIA,MORNING,289000000,QUẢNG NGÃI,MỚI,2021,XÁM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-mt-2021-2554010,price!!!
64476,KIA,CARNIVAL,190000000,PHÚ THỌ,CŨ,2009,-,ĐEN,TỰ ĐỘNG,999999,https://bonbanh.com/xe-kia-carnival-gs-2.5-at-2009-4005811,price!!!
64481,KIA,MORNING,202000000,HẢI PHÒNG,CŨ,2017,NÂU,XANH,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-2017-4005783,price!!!
64482,BMW,5 SERIES,1555000000,HÀ NỘI,CŨ,2015,KEM,ĐEN,TỰ ĐỘNG,75558,https://bonbanh.com/xe-bmw-5_series-528i-gt-2015-4004834,price!!!
64486,TOYOTA,INNOVA,650000000,HỒ CHÍ MINH,CŨ,2021,NÂU,TRẮNG,SỐ TAY,160,https://bonbanh.com/xe-toyota-innova-e-2.0-mt-2021-4004801,price!!!
64509,TOYOTA,CAMRY,295000000,HỒ CHÍ MINH,CŨ,2002,KEM,HỒNG,TỰ ĐỘNG,85888,https://bonbanh.com/xe-toyota-camry-3.0v-2002-3821483,price!!!
64511,HYUNDAI,GETZ,188000000,HÀ NỘI,CŨ,2008,GHI,BẠC,TỰ ĐỘNG,44000,https://bonbanh.com/xe-hyundai-getz-1.4-at-2008-4004416,price!!!
64520,TOYOTA,CAMRY,965000000,PHÚ THỌ,CŨ,2020,ĐEN,ĐEN,TỰ ĐỘNG,8000,https://bonbanh.com/xe-toyota-camry-2.0g-2020-3995752,price!!!
64524,TOYOTA,CAMRY,430000000,BẮC GIANG,CŨ,2010,GHI,ĐEN,TỰ ĐỘNG,80000,https://bonbanh.com/xe-toyota-camry-2.4g-2010-4002815,price!!!
64528,MITSUBISHI,JOLIE,120000000,PHÚ THỌ,CŨ,2003,KEM,CÁT,SỐ TAY,110000,https://bonbanh.com/xe-mitsubishi-jolie-ss-2003-3837641,price!!!
64529,DAEWOO,MATIZ,64000000,NAM ĐỊNH,CŨ,2006,ĐEN,XANH,SỐ TAY,0,https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2006-4003610,price!!!
64531,CHEVROLET,SPARK,72000000,NGHỆ AN,CŨ,2011,NHIỀU MÀU,XANH,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-spark-van-0.8-mt-2011-4003596,price!!!
64545,TOYOTA,CAMRY,415000000,NGHỆ AN,CŨ,2010,ĐEN,ĐEN,TỰ ĐỘNG,1200000,https://bonbanh.com/xe-toyota-camry-2.0e-2010-3945468,price!!!
64546,TOYOTA,INNOVA,220000000,ĐĂK LĂK,CŨ,2008,NHIỀU MÀU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-g-2008-4003136,price!!!
64547,KIA,MORNING,128000000,THÁI NGUYÊN,CŨ,2011,NHIỀU MÀU,XANH,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2011-4003268,price!!!
64549,KIA,MORNING,159000000,VĨNH PHÚC,CŨ,2013,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-van-1.0-mt-2013-4003089,price!!!
64551,KIA,PRIDE,35000000,HÀ TĨNH,CŨ,2002,GHI,XANH,SỐ TAY,0,https://bonbanh.com/xe-kia-pride-cd5-2002-4003675,price!!!
64557,HONDA,JAZZ,410000000,BÌNH DƯƠNG,CŨ,2019,ĐEN,ĐỎ,TỰ ĐỘNG,30000,https://bonbanh.com/xe-honda-jazz-v-2019-4003351,price!!!
64558,TOYOTA,VIOS,182000000,YÊN BÁI,CŨ,2011,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-limo-2011-4003693,price!!!
64560,CHEVROLET,SPARK,118000000,ĐĂK LĂK,CŨ,2015,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-spark-lite-van-0.8-mt-2015-4003141,price!!!
64565,HYUNDAI,GETZ,118000000,BẮC GIANG,CŨ,2008,ĐEN,XANH,SỐ TAY,0,https://bonbanh.com/xe-hyundai-getz-1.1-mt-2008-4003400,price!!!
64569,HYUNDAI,GETZ,108000000,BẮC GIANG,CŨ,2009,NHIỀU MÀU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-hyundai-getz-1.1-mt-2009-4003422,price!!!
64574,KIA,MORNING,176000000,BẮC GIANG,CŨ,2015,ĐEN,GHI,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2015-4003485,price!!!
64581,HYUNDAI,I10,239000000,HỒ CHÍ MINH,CŨ,2017,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2017-4003821,price!!!
64586,KIA,MORNING,185000000,TIỀN GIANG,CŨ,2018,XÁM,XANH,SỐ TAY,120000,https://bonbanh.com/xe-kia-morning-ex-2018-4003740,price!!!
64587,FORD,RANGER,596000000,HỒ CHÍ MINH,CŨ,2018,ĐEN,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2018-4003508,price!!!
64592,MITSUBISHI,OUTLANDER,780000000,ĐÀ NẴNG,CŨ,2020,ĐEN,ĐỎ,TỰ ĐỘNG,20000,https://bonbanh.com/xe-mitsubishi-outlander-2.0-cvt-2020-4003914,price!!!
64602,CHEVROLET,SPARK,65000000,VĨNH PHÚC,CŨ,2010,ĐỎ,VÀNG,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-spark-van-0.8-mt-2010-4005673,price!!!
64606,MERCEDES BENZ,MAYBACH,7469000000,ĐÀ NẴNG,MỚI,2021,MÀU KHÁC,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-maybach-s450-4matic-2021-3551499,price!!!
64607,THACO,OLLIN,220000000,BẮC GIANG,CŨ,2015,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-thaco-ollin--2015-4005707,price!!!
64613,MERCEDES BENZ,GLC,1799000000,ĐÀ NẴNG,MỚI,2021,ĐEN,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-glc-200-2021-3752322,price!!!
64621,TOYOTA,INNOVA,180000000,THỪA THIÊN HUẾ,CŨ,2007,MÀU KHÁC,BẠC,SỐ TAY,450000,https://bonbanh.com/xe-toyota-innova-2.0-mt-2007-4004749,price!!!
64631,MERCEDES BENZ,E CLASS,525000000,THÁI NGUYÊN,CŨ,2011,GHI,ĐEN,TỰ ĐỘNG,100000,https://bonbanh.com/xe-mercedes_benz-e_class-e250-2011-3137454,price!!!
64634,KIA,MORNING,120000000,THÁI NGUYÊN,CŨ,2010,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-1.1-mt-2010-4005405,price!!!
64643,HYUNDAI,PORTER,110000000,NGHỆ AN,CŨ,2005,NÂU,XANH,SỐ TAY,0,https://bonbanh.com/xe-hyundai-porter--2005-4005494,price!!!
64644,TOYOTA,INNOVA,180000000,HÀ NỘI,CŨ,2008,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-mt-2008-4005505,price!!!
64645,TOYOTA,INNOVA,678000000,GIA LAI,CŨ,2017,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-2.0e-2017-4005470,price!!!
64646,HYUNDAI,ACCENT,368000000,QUẢNG NGÃI,CŨ,2019,NHIỀU MÀU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-hyundai-accent-1.4-mt-base-2019-4005474,price!!!
64649,KIA,CERATO,410000000,VĨNH PHÚC,CŨ,2018,KEM,BẠC,SỐ TAY,60000,https://bonbanh.com/xe-kia-cerato-1.6-mt-2018-4005532,price!!!
64653,DAEWOO,LEGANZA,37000000,THÁI NGUYÊN,CŨ,1997,ĐỎ,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-daewoo-leganza-2.0-1997-4005519,price!!!
64656,DAEWOO,LANOS,32000000,BẮC NINH,CŨ,2003,ĐEN,XANH,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lanos-ls-2003-4005977,price!!!
64660,TOYOTA,VIOS,165000000,HÀ NỘI,CŨ,2011,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5-mt-2011-4006060,price!!!
64668,DAEWOO,LACETTI,145000000,HẢI PHÒNG,CŨ,2010,GHI,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-2010-4006049,price!!!
64681,TOYOTA,CAMRY,500000000,HẢI PHÒNG,CŨ,2012,XÁM,ĐEN,TỰ ĐỘNG,15000,https://bonbanh.com/xe-toyota-camry-2.4g-2012-3998070,price!!!
64700,TOYOTA,INNOVA,140000000,HẢI PHÒNG,CŨ,2007,NÂU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-j-2007-3998659,price!!!
64704,FORD,RANGER,375000000,QUẢNG NINH,CŨ,2014,-,ĐỎ,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2014-4000266,price!!!
64707,KIA,MORNING,97000000,NINH BÌNH,CŨ,2007,XÁM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.0-mt-2007-4000324,price!!!
64709,MERCEDES BENZ,E CLASS,900000000,HÀ NỘI,CŨ,2015,ĐEN,TRẮNG,TỰ ĐỘNG,50000,https://bonbanh.com/xe-mercedes_benz-e_class-e200-2015-4000319,price!!!
64712,THACO,FORLAND,125000000,NINH BÌNH,CŨ,2016,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-thaco-forland--2016-4000383,price!!!
64713,KIA,MORNING,182000000,THÁI BÌNH,CŨ,2016,-,ĐỎ,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-2016-4000367,price!!!
64715,TOYOTA,ZACE,125000000,VĨNH PHÚC,CŨ,2005,XÁM,XANH,SỐ TAY,0,https://bonbanh.com/xe-toyota-zace-gl-2005-4000393,price!!!
64730,KIA,MORNING,125000000,HẢI PHÒNG,CŨ,2010,ĐEN,VÀNG,SỐ TAY,100000,https://bonbanh.com/xe-kia-morning-ex-1.1-mt-2010-3999561,price!!!
64733,MERCEDES BENZ,C CLASS,895000000,HẢI PHÒNG,CŨ,2014,ĐEN,ĐEN,TỰ ĐỘNG,60000,https://bonbanh.com/xe-mercedes_benz-c_class-c250-exclusive-2014-3999645,price!!!
64746,KIA,K3000S,150000000,HÀ NỘI,CŨ,2012,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-k3000s--2012-3998777,price!!!
64752,KIA,MORNING,165000000,BẮC GIANG,CŨ,2014,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-2014-3998876,price!!!
64756,TOYOTA,INNOVA,799000000,BÌNH DƯƠNG,CŨ,2019,NÂU,BẠC,TỰ ĐỘNG,48000,https://bonbanh.com/xe-toyota-innova-2.0v-2019-3868091,price!!!
64762,MITSUBISHI,JOLIE,115000000,HẢI PHÒNG,CŨ,2005,VÀNG,GHI,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-jolie-ss-2005-3998107,price!!!
64766,TOYOTA,VIOS,155000000,HẢI DƯƠNG,CŨ,2009,GHI,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5mt-2009-3998884,price!!!
64767,DAEWOO,LACETTI,140000000,HÀ NỘI,CŨ,2011,-,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-2011-3998892,price!!!
64776,KIA,CERATO,235000000,HÀ NỘI,CŨ,2010,KEM,TRẮNG,SỐ TAY,130000,https://bonbanh.com/xe-kia-cerato-1.6-mt-2010-3998921,price!!!
64802,KIA,MORNING,325000000,HÀ NỘI,CŨ,2016,GHI,TRẮNG,TỰ ĐỘNG,46000,https://bonbanh.com/xe-kia-morning-si-at-2016-3999397,price!!!
64816,TOYOTA,HIACE,48000000,PHÚ THỌ,CŨ,2001,MÀU KHÁC,GHI,SỐ TAY,0,https://bonbanh.com/xe-toyota-hiace-2.0-2001-4002076,price!!!
64817,HYUNDAI,ACCENT,365000000,HÀ NỘI,CŨ,2019,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-accent-1.4-mt-2019-4002097,price!!!
64829,DAIHATSU,CITIVAN,24000000,THANH HÓA,CŨ,2000,XÁM,BẠC,SỐ TAY,0,https://bonbanh.com/xe-daihatsu-citivan-1.6-mt-2000-4000175,price!!!
64831,KIA,MORNING,215000000,HÀ NỘI,CŨ,2017,BẠC,BẠC,SỐ TAY,9000,https://bonbanh.com/xe-kia-morning-ex-2017-4000157,price!!!
64832,KIA,MORNING,180000000,HÀ TĨNH,CŨ,2014,XÁM,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-morning-van-1.0-at-2014-4000193,price!!!
64843,HYUNDAI,I10,195000000,HÀ NỘI,CŨ,2016,XÁM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2016-4001407,price!!!
64847,TOYOTA,RAV4,395000000,NGHỆ AN,CŨ,2009,KEM,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-rav4-2.4-at-2009-4001465,price!!!
64851,KIA,MORNING,195000000,HỒ CHÍ MINH,CŨ,2016,MÀU KHÁC,TRẮNG,SỐ TAY,70000,https://bonbanh.com/xe-kia-morning-ex-2016-4001312,price!!!
64858,HYUNDAI,KHÁC,545000000,QUẢNG NGÃI,CŨ,2009,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-khac--2009-4000574,price!!!
64865,KIA,RONDO,425000000,THỪA THIÊN HUẾ,CŨ,2018,KEM,TRẮNG,SỐ TAY,80000,https://bonbanh.com/xe-kia-rondo-gmt-2018-4000174,price!!!
64869,KIA,MORNING,95000000,BẮC GIANG,CŨ,2007,XANH,XANH,SỐ TAY,37000,https://bonbanh.com/xe-kia-morning-lx-1.0-mt-2007-4000595,price!!!
64872,DAEWOO,LACETTI,90000000,BẮC GIANG,CŨ,2004,BẠC,CÁT,SỐ TAY,100000,https://bonbanh.com/xe-daewoo-lacetti-ex-1.6-mt-2004-4000730,price!!!
64882,TOYOTA,ZACE,120000000,HƯNG YÊN,CŨ,2000,GHI,XANH,SỐ TAY,1111,https://bonbanh.com/xe-toyota-zace-gl-2000-4001580,price!!!
64890,MITSUBISHI,ATTRAGE,351000000,HÀ NỘI,MỚI,2021,KEM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-attrage-1.2-mt-2021-3752088,price!!!
64914,MITSUBISHI,ATTRAGE,351000000,HÀ NỘI,MỚI,2021,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-attrage-1.2-mt-2021-3139434,price!!!
64917,TOYOTA,VIOS,262000000,THANH HÓA,CŨ,2014,KEM,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-mt-2014-4001756,price!!!
64928,DAEWOO,NUBIRA,56000000,THANH HÓA,CŨ,2003,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-nubira-ii-1.6-2003-4001937,price!!!
64934,KIA,RIO,315000000,HÀ NỘI,CŨ,2016,GHI,TRẮNG,SỐ TAY,95000,https://bonbanh.com/xe-kia-rio-1.4-mt-2016-3997059,price!!!
64943,TOYOTA,VIOS,290000000,HẢI PHÒNG,CŨ,2010,ĐEN,BẠC,TỰ ĐỘNG,12000,https://bonbanh.com/xe-toyota-vios-1.5g-2010-3996371,price!!!
64946,FORD,TRANSIT,399000000,HÀ NỘI,CŨ,2015,KEM,TRẮNG,SỐ TAY,80000,https://bonbanh.com/xe-ford-transit-standard-mid-2015-3804224,price!!!
64948,TOYOTA,VIOS,358000000,HỒ CHÍ MINH,CŨ,2018,VÀNG,VÀNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5e-2018-3996621,price!!!
64951,DAEWOO,LACETTI,246000000,NGHỆ AN,CŨ,2009,NHIỀU MÀU,ĐEN,TỰ ĐỘNG,100000,https://bonbanh.com/xe-daewoo-lacetti-cdx-1.6-at-2009-3996653,price!!!
64953,MERCEDES BENZ,G CLASS,5200000000,HÀ NỘI,CŨ,2015,NÂU,ĐEN,TỰ ĐỘNG,50000,https://bonbanh.com/xe-mercedes_benz-g_class-g350d-2015-3992634,price!!!
64958,FORD,RANGER,650000000,HÀ NỘI,MỚI,2021,MÀU KHÁC,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-3278379,price!!!
64959,FORD,RANGER,630000000,HÀ NỘI,MỚI,2021,MÀU KHÁC,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2021-3278367,price!!!
64969,FORD,RANGER,650000000,HÀ NỘI,MỚI,2021,-,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-3548091,price!!!
64973,KIA,MORNING,160000000,HỒ CHÍ MINH,CŨ,2015,ĐEN,TRẮNG,SỐ TAY,145000,https://bonbanh.com/xe-kia-morning-ex-2015-3993044,price!!!
65002,HYUNDAI,AVANTE,242000000,ĐĂK LĂK,CŨ,2012,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-avante-1.6-mt-2012-3996405,price!!!
65011,KIA,MORNING,165000000,HÀ NỘI,CŨ,2013,ĐEN,XANH,SỐ TAY,30000,https://bonbanh.com/xe-kia-morning-ex-2013-3993649,price!!!
65021,KIA,MORNING,200000000,LÂM ĐỒNG,CŨ,2016,MÀU KHÁC,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2016-3993334,price!!!
65030,DAEWOO,LACETTI,90000000,ĐĂK LĂK,CŨ,2004,-,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-1.6-mt-2004-3996559,price!!!
65035,HYUNDAI,ELANTRA,375000000,ĐĂK LĂK,CŨ,2016,MÀU KHÁC,NÂU,SỐ TAY,0,https://bonbanh.com/xe-hyundai-elantra-1.6-mt-2016-3993445,price!!!
65037,HYUNDAI,VERNA,120000000,HÀ NỘI,CŨ,2008,GHI,TRẮNG,SỐ TAY,300,https://bonbanh.com/xe-hyundai-verna-1.4-mt-2008-3995122,price!!!
65044,ISUZU,HI LANDER,112000000,LÀO CAI,CŨ,2005,NHIỀU MÀU,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-isuzu-hi_lander-x-treme-2.5-mt-2005-3995446,price!!!
65069,HYUNDAI,I10,320000000,HÀ NỘI,CŨ,2015,NHIỀU MÀU,TRẮNG,TỰ ĐỘNG,50000,https://bonbanh.com/xe-hyundai-i10-grand-1.2-at-2015-3933006,price!!!
65073,TOYOTA,VIOS,379000000,QUẢNG NGÃI,CŨ,2019,MÀU KHÁC,TRẮNG,SỐ TAY,35000,https://bonbanh.com/xe-toyota-vios-1.5e-mt-2019-3993859,price!!!
65078,HONDA,CIVIC,230000000,LẠNG SƠN,CŨ,2008,GHI,GHI,SỐ TAY,170000,https://bonbanh.com/xe-honda-civic-1.8-mt-2008-3993880,price!!!
65082,HYUNDAI,I10,305000000,HẢI PHÒNG,CŨ,2015,MÀU KHÁC,BẠC,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-at-2015-3994017,price!!!
65084,MAZDA,323,105000000,LÀO CAI,CŨ,2003,MÀU KHÁC,TRẮNG,SỐ TAY,200000,https://bonbanh.com/xe-mazda-323-classic-glx-2003-3993712,price!!!
65091,TOYOTA,FORTUNER,350000000,HẢI PHÒNG,CŨ,2008,VÀNG,VÀNG,TỰ ĐỘNG,95000,https://bonbanh.com/xe-toyota-fortuner-sr5-2.7-at-2008-3995839,price!!!
65113,HYUNDAI,KHÁC,160000000,VĨNH PHÚC,CŨ,2003,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-khac--2003-3997496,price!!!
65128,HYUNDAI,ELANTRA,395000000,LẠNG SƠN,CŨ,2017,ĐEN,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-hyundai-elantra-1.6-mt-2017-3995997,price!!!
65136,CHEVROLET,SPARK,114000000,BẾN TRE,CŨ,2009,GHI,XANH,SỐ TAY,780000,https://bonbanh.com/xe-chevrolet-spark-lt-0.8-mt-2009-3996110,price!!!
65138,HYUNDAI,GETZ,134000000,HÀ NỘI,CŨ,2010,XÁM,XANH,SỐ TAY,0,https://bonbanh.com/xe-hyundai-getz-1.1-mt-2010-3996025,price!!!
65142,HYUNDAI,I10,225000000,HÀ NỘI,CŨ,2017,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2017-3996012,price!!!
65143,KIA,MORNING,130000000,BẮC GIANG,CŨ,2012,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-sx-1.1-mt-sport-2012-3996154,price!!!
65144,HYUNDAI,ACCENT,343000000,THANH HÓA,CŨ,2018,NHIỀU MÀU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-hyundai-accent-1.4-mt-base-2018-3996118,price!!!
65145,TOYOTA,INNOVA,680000000,HÀ NỘI,CŨ,2016,CÁT,CÁT,TỰ ĐỘNG,40000,https://bonbanh.com/xe-toyota-innova-2.0v-2016-3996159,price!!!
65148,LANDROVER,RANGE ROVER,10990000000,HÀ NỘI,CŨ,2019,NÂU,NÂU,TỰ ĐỘNG,15000,https://bonbanh.com/xe-landrover-range_rover-svautobiography-lwb-3.0-i6-2019-3996243,price!!!
65158,CHEVROLET,SPARK,130000000,HẢI PHÒNG,CŨ,2011,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-chevrolet-spark-van-1.0-at-2011-3997245,price!!!
65161,KIA,MORNING,115000000,HÀ NỘI,CŨ,2012,ĐEN,XANH,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2012-3997309,price!!!
65163,KIA,MORNING,115000000,THÁI BÌNH,CŨ,2010,ĐEN,XANH,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2010-3997317,price!!!
